Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,569.4215,0,569.4216,,,,572.5407,573.038,572.0298,572.5406,570.4215,0,572.0298,573.038,573.538,573.538,575.2732,1141.7,575.2734,2,576.2714,0,48,48,26,1,1.6,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,576.2715,0,576.2716,,,,579.1989,579.7006,578.6906,579.1989,577.2823,112,578.6906,579.7007,580.1963,580.1963,581.999,1328,581.9991,2,582.9985,0,49,49,24,1,1.4,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,582.9987,0,582.9988,,,,586.0157,586.513,585.5048,586.0156,583.9965,258,585.5048,586.513,587.0129,587.013,589.1713,1540.2,589.1715,3,590.1713,0,50,50,7,1,1.5,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,590.1715,0,590.1715,,,,592.5905,593.0901,592.0881,592.5905,591.1821,106,592.0881,593.0901,593.588,593.588,594.9825,875.2,594.9825,3,595.9794,0,51,51,19,1,0.9,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,595.9797,0,595.9797,,,,598.6047,599.1046,598.0964,598.6047,596.9907,253,598.0964,599.1046,599.5985,599.5985,600.9046,870.6,600.9048,2,601.9007,0,52,52,48,1,1.1,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,601.9009,0,601.9009,,,,605.0213,605.5234,604.5131,605.0213,602.9072,274,604.513,605.5234,606.0212,606.0212,608.113,1362.4,608.1131,2,609.1129,0,53,53,35,1,1.6,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,609.113,1,663.8127,s,54.6887,,666.6236,667.1209,666.1211,666.6236,664.8152,251,666.121,667.1209,667.6231,667.6231,669.5212,1364.7,669.5212,3,670.5209,1,0,54,5,1,1.3,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,670.5211,1,670.5217,,,,673.2378,673.7375,672.7294,673.2377,671.5211,309,672.7294,673.7375,674.2375,674.2375,675.7291,1159.2,675.7292,3,676.7291,1,1,55,31,1,1.2,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,676.7294,1,676.7295,,,,679.3543,679.8542,678.8461,679.3543,677.7378,84,678.846,679.8542,680.3542,680.3542,681.9211,1031.5,681.9212,2,682.9208,1,2,56,48,1,1.1,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,682.921,1,682.921,,,,685.9459,686.4458,685.4377,685.9459,683.9293,145,685.4377,686.4459,686.9458,686.9459,688.7959,1328.2,688.7961,2,689.7958,1,3,57,52,1,1.5,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,689.796,1,689.7961,,,,692.721,693.2207,692.2127,692.7209,690.8043,280,692.2127,693.2208,693.7208,693.7208,695.5875,1356,695.5876,3,696.5875,1,4,58,6,1,1.4,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,696.5877,1,696.5877,,,,699.6043,700.1041,699.0959,699.6043,697.5877,138,699.0958,700.1041,700.6041,700.6041,702.4291,1242.1,702.4292,2,703.4291,1,5,59,25,1,1.5,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,703.4293,1,703.4294,,,,705.8543,706.354,705.3459,705.8543,704.4376,234,705.3459,706.3541,706.854,706.8541,707.6709,491.6,707.671,1,708.6707,1,6,60,28,1,0.9,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,708.6709,1,708.671,,,,711.0959,711.5957,710.5875,711.0958,709.6793,97,710.5875,711.5957,712.0957,712.0957,713.5958,865.2,713.5959,3,714.5978,1,7,61,46,1,0.9,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,714.5981,1,714.5981,,,,717.1126,717.6123,716.6066,717.1125,715.5983,128,716.6066,717.6123,718.1122,718.1123,719.479,801.9,719.4791,2,720.479,1,8,62,29,1,1,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,720.4793,1,720.4793,,,,723.4958,723.9957,722.9875,723.4958,721.4793,187,722.9875,723.9957,724.4956,724.4956,726.3459,1347.7,726.3459,2,727.3456,1,9,63,34,1,1.5,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,727.3459,1,727.3459,,,,730.2708,730.7705,729.7625,730.2708,728.3542,210,729.7624,730.7706,731.2706,731.2706,733.354,1286.5,733.3541,2,734.3539,1,10,64,33,1,1.4,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,734.3541,1,734.3542,,,,737.3791,737.8789,736.8708,737.3791,735.3625,67,736.8708,737.8789,738.3789,738.3789,740.3457,1273.4,740.3457,2,741.3455,1,11,65,16,1,1.5,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,741.3458,1,741.3459,,,,744.1624,744.6622,743.6541,744.1624,742.3458,334,743.6541,744.6622,745.1622,745.1622,747.0874,1318.7,747.0874,3,748.0872,1,12,66,14,1,1.3,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,748.0874,1,748.0875,,,,751.0124,751.5122,750.5041,751.0124,749.0958,167,750.5041,751.5122,752.0121,752.0121,753.8624,1202.9,753.8625,2,754.8622,1,13,67,24,1,1.4,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,754.8623,1,754.8624,,,,757.1874,757.6872,756.679,757.1874,755.8707,7,756.679,757.6872,758.1872,758.1872,759.6955,745,759.6956,2,760.6954,1,14,68,45,1,0.8,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,760.6957,1,760.6958,,,,763.4207,763.9205,762.9123,763.4207,761.7042,227,762.9122,763.9205,764.4203,764.4203,765.8457,1235.9,765.8457,3,766.8412,1,15,69,49,1,1.2,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,766.8413,1,766.8414,,,,769.4564,769.9537,768.9481,769.4564,767.8397,52,768.9481,769.9537,770.4476,770.4476,772.2956,1219.7,772.2957,4,773.2977,1,16,70,39,1,1.1,0.3,Time
